X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,X_20,Y_20,Z_20,X_21,Y_21,Z_21,X_22,Y_22,Z_22,X_23,Y_23,Z_23,X_24,Y_24,Z_24,X_25,Y_25,Z_25,X_26,Y_26,Z_26,X_27,Y_27,Z_27,X_28,Y_28,Z_28,X_29,Y_29,Z_29,X_30,Y_30,Z_30,X_31,Y_31,Z_31,X_32,Y_32,Z_32,X_33,Y_33,Z_33,X_34,Y_34,Z_34,X_35,Y_35,Z_35,X_36,Y_36,Z_36,X_37,Y_37,Z_37,X_38,Y_38,Z_38,X_39,Y_39,Z_39,X_40,Y_40,Z_40,X_41,Y_41,Z_41,X_42,Y_42,Z_42,X_43,Y_43,Z_43,X_44,Y_44,Z_44,X_45,Y_45,Z_45,X_46,Y_46,Z_46,X_47,Y_47,Z_47,X_48,Y_48,Z_48,X_49,Y_49,Z_49,Time_list,Temperature_list,Speed_list
4.64697,-0.0113041,9.88131,-1.01517,3.40945,9.89685,1.64664,0.405251,9.95809,-4.04184,-3.20714,9.99123,-4.8238,-1.23535,9.87665,-2.13896,1.2668,9.86326,2.23293,3.57972,9.86144,4.19696,4.45892,9.85291,3.68356,-3.28793,9.89897,1.03371,-0.669687,9.88066,-1.23059,-4.38449,9.93477,-2.10856,-1.97688,9.92537,-0.126404,-2.90674,9.85476,2.7116,-3.98989,9.85439,0.211415,-1.46023,9.84576,-0.109984,4.58151,9.97286,0.0921034,-4.188,9.81008,-3.19666,4.3059,9.81775,4.61222,2.21391,9.89524,-3.02052,-2.63179,9.86441,3.07032,-1.06274,9.84773,2.68899,-0.0437267,12.4949,-0.798812,1.71658,9.88469,-0.448246,-2.29726,10.0074,-2.5775,2.74457,9.85883,-4.81696,-4.95846,9.85805,4.01755,1.14783,9.88657,-4.26257,2.59495,9.73991,-3.4498,2.24279,10.0458,-1.92659,-3.42115,9.7236,-3.11279,-4.51106,9.92144,2.46335,2.18008,9.85153,1.70876,-2.37249,9.81762,1.28705,-3.71817,9.87861,-3.35421,-1.36047,9.85682,-3.9885,1.07659,9.87741,4.3484,-2.16025,9.84356,0.165235,0.758591,9.81234,3.74994,3.29416,9.90073,0.818736,2.4501,9.86924,2.83657,0.598909,9.82073,0.732243,3.27056,9.99202,2.34244,4.79136,9.88578,-4.2449,3.75613,9.9844,-4.89403,-3.78543,9.78333,-1.15394,-1.25673,9.84569,2.57297,-2.01701,9.97427,-2.00566,4.46466,9.82957,0.798243,4.16111,-162866,-3.36239,-0.127398,9.89065,0.00417,2.54745e+018,
4.6473,-0.0123436,9.88135,-1.0137,3.40745,9.89655,1.64604,0.405788,9.9578,-4.04299,-3.20587,9.99145,-4.82325,-1.23484,9.87678,-2.13825,1.26496,9.86337,2.23175,3.58009,9.86168,4.19517,4.45982,9.85308,3.68433,-3.28851,9.89893,1.03396,-0.669611,9.88063,-1.23043,-4.3857,9.93507,-2.10707,-1.97525,9.92552,-0.126412,-2.90598,9.85473,2.71136,-3.99062,9.85448,0.211027,-1.45987,9.8461,-0.109487,4.57968,9.97236,0.09315,-4.18862,9.81007,-3.19673,4.30513,9.81773,4.612,2.21404,9.89549,-3.01985,-2.63039,9.86404,3.07128,-1.06047,9.84766,2.68903,-0.0436974,12.4941,-0.799702,1.71686,9.88489,-0.448747,-2.29666,10.0064,-2.57626,2.74437,9.85874,-4.81665,-4.95835,9.85829,4.01783,1.14793,9.88663,-4.26208,2.59359,9.74019,-3.44978,2.24236,10.0447,-1.9259,-3.42059,9.72408,-3.11259,-4.51113,9.92142,2.463,2.17923,9.85187,1.70597,-2.37301,9.81741,1.288,-3.71899,9.87887,-3.35474,-1.35942,9.85687,-3.98802,1.07658,9.87767,4.34859,-2.1601,9.84378,0.163816,0.75808,9.81295,3.74915,3.29317,9.90077,0.818262,2.44869,9.86909,2.8367,0.598063,9.82078,0.732007,3.27107,9.99136,2.34197,4.79156,9.88587,-4.24597,3.7564,9.9843,-4.8981,-3.78553,9.78295,-1.1536,-1.25365,9.84597,2.57493,-2.01684,9.97414,-2.00438,4.46448,9.82978,0.798617,4.16141,-175374,-3.36103,-0.126044,9.89067,0.00418,3.17842e+018,
4.64763,-0.0133706,9.88138,-1.01225,3.40545,9.89625,1.64544,0.406335,9.9575,-4.04411,-3.20461,9.99168,-4.82269,-1.23433,9.87691,-2.13755,1.26312,9.86348,2.23058,3.58044,9.86191,4.19336,4.46071,9.85325,3.68509,-3.28909,9.89889,1.03422,-0.669531,9.8806,-1.23026,-4.38691,9.93537,-2.10558,-1.97363,9.92567,-0.12642,-2.90522,9.85471,2.71111,-3.99136,9.85457,0.210632,-1.45951,9.84644,-0.108983,4.57786,9.97187,0.0941932,-4.18924,9.81005,-3.19681,4.30435,9.81771,4.61178,2.21417,9.89575,-3.0192,-2.62902,9.86368,3.07224,-1.0582,9.84759,2.68907,-0.0436685,12.4934,-0.800584,1.71713,9.88509,-0.449251,-2.29606,10.0054,-2.57503,2.74417,9.85865,-4.81632,-4.95824,9.85854,4.0181,1.14802,9.88668,-4.26157,2.59223,9.74047,-3.44975,2.24192,10.0437,-1.92522,-3.42004,9.72457,-3.11239,-4.51118,9.92139,2.46266,2.17837,9.8522,1.70317,-2.37354,9.8172,1.28894,-3.71981,9.87913,-3.35527,-1.35838,9.85693,-3.98756,1.07657,9.87793,4.34878,-2.15995,9.84399,0.162407,0.757567,9.81356,3.74837,3.29218,9.9008,0.8178,2.44721,9.86893,2.83684,0.597224,9.82083,0.731762,3.27167,9.99071,2.3415,4.79176,9.88596,-4.24705,3.75668,9.9842,-4.90214,-3.78564,9.78257,-1.15326,-1.25057,9.84624,2.57689,-2.01669,9.97402,-2.0031,4.46429,9.83,0.798985,4.1617,-189356,-3.35967,-0.124692,9.89069,0.00419,3.99915e+018,
4.64796,-0.0143849,9.88142,-1.01081,3.40347,9.89594,1.64483,0.406894,9.9572,-4.04522,-3.20335,9.9919,-4.82214,-1.23383,9.87703,-2.13687,1.26128,9.86358,2.22942,3.58079,9.86214,4.19156,4.4616,9.85342,3.68586,-3.28965,9.89885,1.03449,-0.669447,9.88056,-1.23009,-4.3881,9.93567,-2.10408,-1.97201,9.92582,-0.126429,-2.90448,9.85469,2.71086,-3.99208,9.85466,0.210231,-1.45916,9.84678,-0.108471,4.57605,9.97137,0.095233,-4.18986,9.81004,-3.19688,4.30357,9.8177,4.61155,2.21429,9.896,-3.01857,-2.62768,9.86332,3.0732,-1.05593,9.84753,2.6891,-0.0436401,12.4926,-0.801457,1.71741,9.88529,-0.449757,-2.29546,10.0044,-2.57381,2.74396,9.85857,-4.81599,-4.95814,9.85879,4.01837,1.14811,9.88674,-4.26106,2.59088,9.74074,-3.44972,2.24148,10.0426,-1.92454,-3.41949,9.72506,-3.1122,-4.5112,9.92137,2.46232,2.17752,9.85253,1.70036,-2.37406,9.81699,1.28987,-3.72063,9.87938,-3.3558,-1.35733,9.85698,-3.98709,1.07657,9.87819,4.34896,-2.1598,9.84421,0.161007,0.75705,9.81416,3.74758,3.2912,9.90083,0.81735,2.44565,9.86876,2.83698,0.596394,9.82088,0.731508,3.27234,9.99007,2.34102,4.79196,9.88606,-4.24812,3.75695,9.9841,-4.90615,-3.78573,9.7822,-1.15293,-1.24749,9.84652,2.57885,-2.01653,9.97391,-2.00181,4.46409,9.83021,0.799348,4.16199,-205051,-3.35831,-0.123343,9.89071,0.0042,5.07742e+018,
4.64829,-0.0153866,9.88145,-1.0094,3.4015,9.89565,1.64423,0.407463,9.9569,-4.0463,-3.20209,9.99212,-4.82158,-1.23333,9.87716,-2.13619,1.25945,9.86369,2.22828,3.58112,9.86236,4.18974,4.46248,9.85359,3.68661,-3.29022,9.89881,1.03476,-0.66936,9.88053,-1.22992,-4.38928,9.93597,-2.10257,-1.97039,9.92597,-0.126437,-2.90374,9.85467,2.71062,-3.99281,9.85475,0.209822,-1.45881,9.84711,-0.107951,4.57424,9.97087,0.0962692,-4.19048,9.81003,-3.19696,4.30277,9.81768,4.61131,2.21442,9.89624,-3.01797,-2.62638,9.86297,3.07417,-1.05364,9.84746,2.68914,-0.043612,12.4919,-0.802321,1.71768,9.88548,-0.450265,-2.29486,10.0034,-2.57259,2.74375,9.85849,-4.81566,-4.95804,9.85904,4.01862,1.1482,9.8868,-4.26053,2.58954,9.74102,-3.44969,2.24105,10.0416,-1.92386,-3.41895,9.72555,-3.11201,-4.5112,9.92134,2.46198,2.17667,9.85286,1.69753,-2.3746,9.81678,1.2908,-3.72144,9.87964,-3.35632,-1.35629,9.85704,-3.98662,1.07656,9.87845,4.34914,-2.15965,9.84442,0.159618,0.756531,9.81476,3.7468,3.29022,9.90086,0.816912,2.44402,9.86858,2.83712,0.595572,9.82094,0.731246,3.27308,9.98944,2.34055,4.79216,9.88615,-4.2492,3.75721,9.984,-4.91014,-3.78583,9.78184,-1.15259,-1.24441,9.84679,2.58082,-2.01639,9.9738,-2.00052,4.46388,9.83043,0.799705,4.16227,-222752,-3.35695,-0.121997,9.89073,0.00421,6.50939e+018,
4.64861,-0.0163757,9.88149,-1.00801,3.39954,9.89535,1.64362,0.408044,9.9566,-4.04736,-3.20083,9.99233,-4.82102,-1.23283,9.87728,-2.13553,1.25762,9.86381,2.22715,3.58145,9.86258,4.18793,4.46336,9.85376,3.68737,-3.29078,9.89878,1.03503,-0.669268,9.88049,-1.22975,-4.39046,9.93626,-2.10106,-1.96877,9.92612,-0.126446,-2.90301,9.85465,2.71037,-3.99353,9.85485,0.209407,-1.45848,9.84745,-0.107423,4.57245,9.97037,0.0973018,-4.19109,9.81002,-3.19703,4.30197,9.81767,4.61107,2.21454,9.89649,-3.01739,-2.6251,9.86262,3.07514,-1.05135,9.84739,2.68918,-0.0435844,12.4911,-0.803176,1.71794,9.88567,-0.450776,-2.29426,10.0024,-2.57138,2.74354,9.85842,-4.81531,-4.95794,9.85929,4.01887,1.14828,9.88685,-4.25999,2.58819,9.74129,-3.44965,2.24061,10.0405,-1.92319,-3.4184,9.72605,-3.11183,-4.51116,9.92132,2.46165,2.17582,9.85318,1.6947,-2.37513,9.81657,1.29173,-3.72226,9.87989,-3.35685,-1.35526,9.85709,-3.98616,1.07655,9.8787,4.34932,-2.1595,9.84463,0.158238,0.75601,9.81536,3.74601,3.28925,9.90089,0.816485,2.44232,9.86839,2.83726,0.594757,9.821,0.730976,3.2739,9.98882,2.34007,4.79236,9.88624,-4.25028,3.75747,9.9839,-4.91411,-3.78591,9.78148,-1.15226,-1.24133,9.84706,2.5828,-2.01625,9.9737,-1.99923,4.46366,9.83065,0.800057,4.16255,-242811,-3.35559,-0.120654,9.89075,0.00422,8.43331e+018,
4.64892,-0.0173522,9.88152,-1.00664,3.39759,9.89505,1.64302,0.408635,9.9563,-4.04841,-3.19957,9.99254,-4.82046,-1.23234,9.87741,-2.13488,1.2558,9.86392,2.22603,3.58176,9.8628,4.1861,4.46423,9.85393,3.68811,-3.29134,9.89874,1.03531,-0.669173,9.88046,-1.22958,-4.39162,9.93655,-2.09955,-1.96716,9.92627,-0.126456,-2.9023,9.85464,2.71013,-3.99424,9.85494,0.208986,-1.45815,9.84778,-0.106889,4.57066,9.96986,0.0983307,-4.1917,9.81002,-3.1971,4.30116,9.81765,4.61081,2.21466,9.89674,-3.01683,-2.62385,9.86227,3.07612,-1.04906,9.84732,2.68921,-0.0435571,12.4903,-0.804024,1.71821,9.88587,-0.45129,-2.29365,10.0014,-2.57018,2.74332,9.85835,-4.81496,-4.95784,9.85953,4.0191,1.14837,9.8869,-4.25944,2.58685,9.74157,-3.4496,2.24018,10.0394,-1.92252,-3.41786,9.72655,-3.11165,-4.5111,9.92129,2.46132,2.17497,9.85351,1.69185,-2.37567,9.81635,1.29265,-3.72307,9.88015,-3.35737,-1.35423,9.85715,-3.9857,1.07655,9.87896,4.3495,-2.15935,9.84485,0.156868,0.755486,9.81596,3.74522,3.28828,9.90092,0.816069,2.44055,9.86819,2.83741,0.593951,9.82106,0.730698,3.27479,9.9882,2.33959,4.79256,9.88633,-4.25135,3.75772,9.98381,-4.91805,-3.786,9.78112,-1.15193,-1.23826,9.84734,2.58477,-2.01612,9.9736,-1.99793,4.46343,9.83087,0.800404,4.16283,-265667,-3.35423,-0.119314,9.89077,0.00423,1.10509e+019,
4.64924,-0.0183161,9.88156,-1.00529,3.39565,9.89475,1.64241,0.409236,9.956,-4.04943,-3.19831,9.99275,-4.8199,-1.23185,9.87753,-2.13424,1.25399,9.86403,2.22493,3.58207,9.86302,4.18428,4.4651,9.8541,3.68885,-3.29189,9.89871,1.03559,-0.669074,9.88043,-1.22942,-4.39278,9.93684,-2.09804,-1.96555,9.92642,-0.126466,-2.90159,9.85462,2.70989,-3.99495,9.85503,0.208559,-1.45783,9.84811,-0.106347,4.56888,9.96936,0.0993558,-4.19231,9.81001,-3.19717,4.30034,9.81764,4.61056,2.21477,9.89698,-3.01629,-2.62264,9.86193,3.0771,-1.04675,9.84726,2.68925,-0.0435302,12.4896,-0.804863,1.71847,9.88605,-0.451805,-2.29305,10.0004,-2.56898,2.7431,9.85828,-4.8146,-4.95775,9.85978,4.01933,1.14844,9.88696,-4.25888,2.58552,9.74184,-3.44956,2.23975,10.0384,-1.92186,-3.41732,9.72705,-3.11148,-4.51102,9.92127,2.46099,2.17411,9.85383,1.689,-2.37622,9.81614,1.29356,-3.72388,9.8804,-3.35789,-1.3532,9.8572,-3.98525,1.07654,9.8792,4.34967,-2.1592,9.84506,0.155507,0.754959,9.81656,3.74444,3.28731,9.90095,0.815665,2.43872,9.86798,2.83757,0.593152,9.82113,0.730413,3.27575,9.98759,2.33911,4.79276,9.88642,-4.25243,3.75797,9.98372,-4.92196,-3.78608,9.78077,-1.15159,-1.23518,9.84761,2.58675,-2.01599,9.97351,-1.99663,4.4632,9.83109,0.800746,4.1631,-291859,-3.35286,-0.117976,9.89079,0.00424,1.46614e+019,
4.64955,-0.0192673,9.88159,-1.00395,3.39372,9.89446,1.6418,0.409848,9.9557,-4.05043,-3.19705,9.99295,-4.81934,-1.23136,9.87766,-2.13361,1.25217,9.86414,2.22384,3.58236,9.86323,4.18245,4.46596,9.85427,3.68959,-3.29244,9.89868,1.03588,-0.668972,9.8804,-1.22925,-4.39392,9.93712,-2.09652,-1.96394,9.92657,-0.126476,-2.90089,9.85461,2.70965,-3.99565,9.85513,0.208125,-1.45751,9.84844,-0.105798,4.56711,9.96885,0.100377,-4.19292,9.81001,-3.19723,4.29952,9.81763,4.61029,2.21489,9.89723,-3.01578,-2.62145,9.86159,3.07808,-1.04444,9.84719,2.68928,-0.0435037,12.4888,-0.805693,1.71873,9.88624,-0.452324,-2.29244,9.9994,-2.56779,2.74287,9.85822,-4.81424,-4.95766,9.86003,4.01956,1.14852,9.88701,-4.25831,2.58418,9.74212,-3.44951,2.23931,10.0373,-1.92119,-3.41678,9.72756,-3.11131,-4.51091,9.92124,2.46067,2.17326,9.85415,1.68614,-2.37676,9.81593,1.29447,-3.72469,9.88065,-3.3584,-1.35217,9.85726,-3.9848,1.07654,9.87945,4.34983,-2.15905,9.84527,0.154155,0.75443,9.81716,3.74365,3.28636,9.90097,0.815271,2.43681,9.86776,2.83772,0.592362,9.82119,0.73012,3.27678,9.98699,2.33862,4.79296,9.88651,-4.25351,3.75821,9.98363,-4.92585,-3.78615,9.78043,-1.15126,-1.23211,9.84788,2.58873,-2.01587,9.97342,-1.99533,4.46296,9.83131,0.801082,4.16337,-322063,-3.3515,-0.116642,9.89081,0.00425,1.97162e+019,
4.64986,-0.0202058,9.88162,-1.00264,3.3918,9.89417,1.64119,0.41047,9.9554,-4.05142,-3.1958,9.99315,-4.81878,-1.23087,9.87778,-2.13299,1.25036,9.86425,2.22276,3.58264,9.86344,4.18062,4.46682,9.85444,3.69032,-3.29299,9.89864,1.03617,-0.668866,9.88036,-1.22908,-4.39505,9.93741,-2.095,-1.96234,9.92672,-0.126476,-2.90022,9.85459,2.70941,-3.99635,9.85522,0.207691,-1.4572,9.84877,-0.105243,4.56535,9.96834,0.101395,-4.19353,9.81001,-3.1973,4.29869,9.81762,4.61002,2.215,9.89747,-3.01528,-2.62029,9.86126,3.07907,-1.04213,9.84712,2.68932,-0.0434776,12.488,-0.806515,1.71898,9.88642,-0.452856,-2.29182,9.9984,-2.56661,2.74264,9.85816,-4.81386,-4.95757,9.86028,4.01977,1.14859,9.88707,-4.25774,2.58285,9.74239,-3.44945,2.23888,10.0362,-1.92054,-3.41624,9.72807,-3.11114,-4.51077,9.92122,2.46035,2.17241,9.85447,1.68327,-2.37731,9.81572,1.29538,-3.7255,9.88091,-3.35892,-1.35115,9.85731,-3.98435,1.07654,9.87969,4.35,-2.1589,9.84548,0.152813,0.753898,9.81775,3.74287,3.2854,9.90099,0.814887,2.43485,9.86753,2.83789,0.591578,9.82126,0.729821,3.27787,9.98639,2.33814,4.79317,9.88659,-4.25459,3.75844,9.98354,-4.92972,-3.78622,9.78009,-1.15094,-1.22903,9.84815,2.59071,-2.01576,9.97334,-1.99403,4.4627,9.83153,0.801414,4.16364,-357134,-3.35013,-0.115311,9.89082,0.00426,2.69095e+019,
4.65016,-0.0211317,9.88165,-1.00134,3.38989,9.89387,1.64058,0.411103,9.9551,-4.05238,-3.19454,9.99335,-4.81822,-1.23039,9.8779,-2.13238,1.24856,9.86437,2.22169,3.58291,9.86364,4.17878,4.46767,9.85461,3.69104,-3.29353,9.89861,1.03647,-0.668753,9.88033,-1.22891,-4.39618,9.93769,-2.09349,-1.96073,9.92686,-0.126412,-2.89968,9.85455,2.70917,-3.99705,9.85531,0.207282,-1.45686,9.84909,-0.104681,4.56359,9.96783,0.10241,-4.19414,9.81002,-3.19736,4.29785,9.81761,4.60974,2.21511,9.89771,-3.01482,-2.61916,9.86093,3.08006,-1.03981,9.84705,2.68935,-0.0434518,12.4871,-0.80733,1.71924,9.8866,-0.453458,-2.29112,9.99745,-2.56544,2.7424,9.85811,-4.81349,-4.95749,9.86053,4.01998,1.14866,9.88712,-4.25715,2.58153,9.74267,-3.44939,2.23846,10.0352,-1.91989,-3.41572,9.72858,-3.11099,-4.51061,9.92119,2.46004,2.17157,9.85479,1.68041,-2.37786,9.81551,1.29628,-3.72631,9.88116,-3.35943,-1.35012,9.85737,-3.9839,1.07653,9.87994,4.35016,-2.15875,9.84569,0.15148,0.753366,9.81835,3.74208,3.28445,9.90101,0.814515,2.43282,9.86729,2.83805,0.590803,9.82133,0.729515,3.27903,9.9858,2.33765,4.79337,9.88668,-4.25567,3.75868,9.98346,-4.93356,-3.78629,9.77976,-1.15063,-1.22593,9.84841,2.59268,-2.01566,9.97326,-1.99272,4.46244,9.83175,0.80174,4.1639,-398166,-3.34876,-0.113982,9.89084,0.00427,3.73311e+019,
4.65047,-0.0220449,9.88169,-1.00007,3.38799,9.89358,1.63997,0.411747,9.9548,-4.05333,-3.19329,9.99354,-4.81765,-1.22991,9.87802,-2.13179,1.24676,9.86448,2.22064,3.58318,9.86385,4.17694,4.46852,9.85478,3.69176,-3.29407,9.89859,1.03677,-0.668632,9.8803,-1.22875,-4.39731,9.93797,-2.09199,-1.95913,9.92701,-0.126285,-2.89927,9.85448,2.70894,-3.99774,9.85541,0.206898,-1.45648,9.8494,-0.104113,4.56184,9.96732,0.103424,-4.19476,9.81002,-3.19743,4.297,9.8176,4.60946,2.21522,9.89795,-3.01437,-2.61806,9.8606,3.08105,-1.03749,9.84699,2.68938,-0.0434263,12.4863,-0.808136,1.71949,9.88678,-0.454129,-2.29036,9.99653,-2.56427,2.74217,9.85806,-4.8131,-4.9574,9.86078,4.02018,1.14872,9.88717,-4.25655,2.58021,9.74294,-3.44933,2.23803,10.0341,-1.91926,-3.4152,9.72909,-3.11083,-4.51042,9.92117,2.45973,2.17072,9.85511,1.67754,-2.37841,9.8153,1.29718,-3.72713,9.88141,-3.35994,-1.34911,9.85742,-3.98346,1.07653,9.88017,4.35032,-2.1586,9.8459,0.150157,0.752832,9.81894,3.74129,3.28351,9.90103,0.814152,2.43073,9.86704,2.83822,0.590036,9.82141,0.729204,3.28025,9.98522,2.33716,4.79357,9.88676,-4.25675,3.7589,9.98337,-4.93737,-3.78635,9.77943,-1.15034,-1.22281,9.84867,2.59466,-2.01556,9.97319,-1.99142,4.46217,9.83197,0.802062,4.16415,-446572,-3.3474,-0.112656,9.89085,0.00428,5.27316e+019,
4.65077,-0.0229455,9.88172,-0.998812,3.3861,9.89329,1.63936,0.412401,9.9545,-4.05426,-3.19204,9.99373,-4.81709,-1.22944,9.87814,-2.1312,1.24497,9.8646,2.21959,3.58343,9.86405,4.1751,4.46936,9.85494,3.69247,-3.2946,9.89856,1.03709,-0.668503,9.88026,-1.22859,-4.39843,9.93824,-2.09051,-1.95753,9.92715,-0.126096,-2.89898,9.85439,2.70871,-3.99842,9.8555,0.206538,-1.45607,9.84971,-0.103538,4.5601,9.96681,0.104436,-4.19539,9.81003,-3.19749,4.29614,9.81759,4.60917,2.21533,9.89819,-3.01395,-2.61699,9.86027,3.08205,-1.03516,9.84692,2.68942,-0.0434012,12.4855,-0.808934,1.71974,9.88696,-0.454868,-2.28952,9.99566,-2.56311,2.74192,9.85801,-4.81271,-4.95733,9.86103,4.02037,1.14878,9.88722,-4.25594,2.57889,9.74322,-3.44927,2.2376,10.033,-1.91864,-3.41468,9.72961,-3.11068,-4.51022,9.92115,2.45943,2.16987,9.85542,1.67469,-2.37896,9.81509,1.29809,-3.72794,9.88166,-3.36045,-1.34809,9.85748,-3.98302,1.07653,9.88041,4.35047,-2.15845,9.84611,0.148843,0.752298,9.81953,3.74051,3.28257,9.90105,0.813799,2.42858,9.86678,2.83839,0.589276,9.82148,0.728886,3.28153,9.98465,2.33667,4.79377,9.88685,-4.25783,3.75912,9.98329,-4.94116,-3.7864,9.77911,-1.15006,-1.21966,9.84892,2.59664,-2.01547,9.97312,-1.99011,4.46189,9.8322,0.802379,4.1644,-504204,-3.34603,-0.111334,9.89087,0.00429,7.59941e+019,
4.65106,-0.0238335,9.88175,-0.997574,3.38422,9.89301,1.63875,0.413066,9.9542,-4.05518,-3.19079,9.99391,-4.81652,-1.22897,9.87826,-2.13063,1.24318,9.86471,2.21856,3.58367,9.86424,4.17325,4.4702,9.85511,3.69317,-3.29513,9.89853,1.03741,-0.668368,9.88023,-1.22842,-4.39954,9.93852,-2.08904,-1.95593,9.9273,-0.125847,-2.89882,9.85427,2.70848,-3.9991,9.8556,0.206202,-1.45564,9.85,-0.102958,4.55837,9.96629,0.105446,-4.19602,9.81004,-3.19754,4.29528,9.81758,4.60888,2.21544,9.89843,-3.01355,-2.61595,9.85995,3.08304,-1.03283,9.84685,2.68945,-0.0433765,12.4846,-0.809724,1.71999,9.88714,-0.455674,-2.28862,9.99482,-2.56195,2.74168,9.85797,-4.81231,-4.95725,9.86128,4.02056,1.14884,9.88728,-4.25533,2.57758,9.74349,-3.4492,2.23718,10.032,-1.91803,-3.41418,9.73012,-3.11054,-4.50998,9.92112,2.45913,2.16903,9.85573,1.67183,-2.37952,9.81488,1.29899,-3.72876,9.88191,-3.36096,-1.34708,9.85753,-3.98258,1.07653,9.88064,4.35062,-2.15829,9.84632,0.147537,0.751762,9.82011,3.73972,3.28164,9.90106,0.813456,2.42637,9.86652,2.83856,0.588523,9.82156,0.728563,3.28287,9.98408,2.33618,4.79397,9.88693,-4.25891,3.75934,9.98321,-4.94492,-3.78645,9.77879,-1.14981,-1.21649,9.84917,2.59862,-2.01539,9.97305,-1.9888,4.46161,9.83242,0.802691,4.16465,-573529,-3.34466,-0.110014,9.89088,0.0043,1.12002e+020,
4.65136,-0.0247089,9.88178,-0.996354,3.38235,9.89272,1.63814,0.413742,9.9539,-4.05608,-3.18955,9.99409,-4.81595,-1.2285,9.87838,-2.13007,1.24139,9.86483,2.21755,3.5839,9.86444,4.1714,4.47103,9.85528,3.69387,-3.29565,9.89851,1.03775,-0.668226,9.8802,-1.22826,-4.40065,9.93879,-2.08758,-1.95433,9.92744,-0.125537,-2.89878,9.85413,2.70825,-3.99978,9.85569,0.205891,-1.45517,9.85029,-0.102371,4.55665,9.96577,0.106454,-4.19665,9.81005,-3.1976,4.29442,9.81758,4.60858,2.21555,9.89867,-3.01317,-2.61493,9.85963,3.08404,-1.0305,9.84678,2.68948,-0.043352,12.4838,-0.810506,1.72023,9.88731,-0.456546,-2.28765,9.99403,-2.5608,2.74143,9.85793,-4.8119,-4.95718,9.86152,4.02074,1.14889,9.88733,-4.2547,2.57627,9.74377,-3.44912,2.23675,10.0309,-1.91743,-3.41368,9.73064,-3.1104,-4.50973,9.9211,2.45883,2.16818,9.85604,1.66898,-2.38007,9.81468,1.29989,-3.72958,9.88215,-3.36147,-1.34607,9.85759,-3.98214,1.07653,9.88087,4.35077,-2.15814,9.84653,0.146241,0.751226,9.8207,3.73894,3.28071,9.90108,0.813122,2.42411,9.86625,2.83874,0.587779,9.82164,0.728235,3.28426,9.98351,2.33568,4.79418,9.88701,-4.25999,3.75955,9.98313,-4.94865,-3.7865,9.77848,-1.14957,-1.21329,9.84941,2.6006,-2.01532,9.97298,-1.98749,4.46131,9.83265,0.802999,4.1649,-657880,-3.3433,-0.108697,9.8909,0.00431,1.69286e+020,
4.65165,-0.0255717,9.88181,-0.995153,3.38049,9.89243,1.63753,0.414428,9.9536,-4.05696,-3.18831,9.99426,-4.81538,-1.22803,9.8785,-2.12952,1.23962,9.86495,2.21654,3.58412,9.86463,4.16955,4.47186,9.85544,3.69456,-3.29618,9.89848,1.03809,-0.668077,9.88016,-1.22811,-4.40175,9.93906,-2.08613,-1.95273,9.92758,-0.125168,-2.89886,9.85396,2.70803,-4.00045,9.85578,0.205603,-1.45467,9.85056,-0.101779,4.55493,9.96526,0.107459,-4.19729,9.81006,-3.19766,4.29354,9.81757,4.60828,2.21565,9.8989,-3.01282,-2.61395,9.85932,3.08505,-1.02816,9.84672,2.68951,-0.0433279,12.4829,-0.81128,1.72048,9.88748,-0.457484,-2.28662,9.99327,-2.55966,2.74118,9.85789,-4.81149,-4.95711,9.86177,4.02091,1.14895,9.88738,-4.25407,2.57497,9.74405,-3.44905,2.23633,10.0298,-1.91684,-3.4132,9.73116,-3.11027,-4.50945,9.92107,2.45853,2.16734,9.85635,1.66614,-2.38062,9.81447,1.30078,-3.7304,9.8824,-3.36198,-1.34506,9.85765,-3.98171,1.07654,9.8811,4.35092,-2.15799,9.84674,0.144954,0.750688,9.82128,3.73815,3.27979,9.90109,0.812798,2.4218,9.86597,2.83892,0.587041,9.82172,0.727903,3.28571,9.98295,2.33519,4.79438,9.88709,-4.26107,3.75976,9.98305,-4.95236,-3.78654,9.77818,-1.14935,-1.21008,9.84965,2.60257,-2.01525,9.97292,-1.98618,4.461,9.83288,0.803301,4.16514,-761848,-3.34193,-0.107384,9.89091,0.00432,2.63284e+020,
